"PACKAGE","VERSION","LICENSE","LICENSE FILES","SOURCE ARCHIVE","SOURCE SITE","DEPENDENCIES WITH LICENSES","SHA256","SUPPLIER","COPYRIGHT_TEXT","CPE_ID","PURL","CPE23_TYPE","PACKAGE_URL","PKG_TYPE","COMPONENT_SCOPE"
"network-manager","1.52.1-1","GFDL-NIV-1.1+ | GPL-2+ | LGPL-2.1+","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:network-manager:1.52.1-1:*:*:*:*:*:*:*","pkg:deb/debian/network-manager@1.52.1-1?arch=arm64","cpe:2.3:a:debian:network-manager:1.52.1-1:*:*:*:*:*:*:*","pkg:deb/debian/network-manager@1.52.1-1?arch=arm64","APPLICATION","debian-target"
"network-manager-applet","1.36.0-3","GPL-2+ | LGPL-2+","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:network-manager-applet:1.36.0-3:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-applet@1.36.0-3?arch=arm64","cpe:2.3:a:debian:network-manager-applet:1.36.0-3:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-applet@1.36.0-3?arch=arm64","APPLICATION","debian-target"
"network-manager-gnome","1.36.0-3","GPL-2+ | LGPL-2+","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:network-manager-applet:1.36.0-3:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-applet@1.36.0-3?arch=arm64","cpe:2.3:a:debian:network-manager-applet:1.36.0-3:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-applet@1.36.0-3?arch=arm64","APPLICATION","debian-target"
"network-manager-l2tp","1.20.20-2","CC0-1.0 | FSFAP | FSFULLR | GPL-2+ | GPL-2+ or LGPL-2+ | LGPL-2+ | LGPL-2.1+","","","","","","Organization: Douglas Kosovic <doug@uq.edu.au>","Copyright (c) Debian contributors","cpe:2.3:a:debian:network-manager-l2tp:1.20.20-2:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-l2tp@1.20.20-2?arch=arm64","cpe:2.3:a:debian:network-manager-l2tp:1.20.20-2:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-l2tp@1.20.20-2?arch=arm64","APPLICATION","debian-target"
"network-manager-openvpn","1.12.3-1~deb13u1","GPL-2+ | LGPL-2+","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:network-manager-openvpn:1.12.3-1~deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-openvpn@1.12.3-1~deb13u1?arch=arm64","cpe:2.3:a:debian:network-manager-openvpn:1.12.3-1~deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-openvpn@1.12.3-1~deb13u1?arch=arm64","APPLICATION","debian-target"
"network-manager-pptp","1.2.12-4+b2","GPL-2+ | LGPL-2+","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:network-manager-pptp (1.2.12-4):1.2.12-4+b2:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-pptp (1.2.12-4)@1.2.12-4+b2?arch=arm64","cpe:2.3:a:debian:network-manager-pptp (1.2.12-4):1.2.12-4+b2:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-pptp (1.2.12-4)@1.2.12-4+b2?arch=arm64","APPLICATION","debian-target"
"network-manager-strongswan","1.6.2-1","GPL-2","","","","","","Organization: Harald Dunkel <harri@afaics.de>","Copyright (c) Debian contributors","cpe:2.3:a:debian:network-manager-strongswan:1.6.2-1:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-strongswan@1.6.2-1?arch=arm64","cpe:2.3:a:debian:network-manager-strongswan:1.6.2-1:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-strongswan@1.6.2-1?arch=arm64","APPLICATION","debian-target"
"network-manager-vpnc","1.4.0-2","GPL-2+ | LGPL-2+","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:network-manager-vpnc:1.4.0-2:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-vpnc@1.4.0-2?arch=arm64","cpe:2.3:a:debian:network-manager-vpnc:1.4.0-2:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-vpnc@1.4.0-2?arch=arm64","APPLICATION","debian-target"
"nm-connection-editor","1.36.0-3","GPL-2+ | LGPL-2+","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:network-manager-applet:1.36.0-3:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-applet@1.36.0-3?arch=arm64","cpe:2.3:a:debian:network-manager-applet:1.36.0-3:*:*:*:*:*:*:*","pkg:deb/debian/network-manager-applet@1.36.0-3?arch=arm64","APPLICATION","debian-target"
"notification-daemon","3.20.0-5","GPL-2+","","","","","","Organization: Debian GNOME Maintainers <pkg-gnome-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:notification-daemon:3.20.0-5:*:*:*:*:*:*:*","pkg:deb/debian/notification-daemon@3.20.0-5?arch=arm64","cpe:2.3:a:debian:notification-daemon:3.20.0-5:*:*:*:*:*:*:*","pkg:deb/debian/notification-daemon@3.20.0-5?arch=arm64","APPLICATION","debian-target"
"ntfs-3g","1:2022.10.3-5+deb13u1","GPL-2+ | LGPL-2+","","","","","","Organization: Laszlo Boszormenyi (GCS) <gcs@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:ntfs-3g:1:2022.10.3-5+deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/ntfs-3g@1:2022.10.3-5+deb13u1?arch=arm64","cpe:2.3:a:debian:ntfs-3g:1:2022.10.3-5+deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/ntfs-3g@1:2022.10.3-5+deb13u1?arch=arm64","APPLICATION","debian-target"
"ntpsec-ntpdate","1.2.3+dfsg1-8","Apache-2.0 | BSD-2-clause | BSD-3-clause | BSD-3-clause-Abe | BSD-4-Clause-UC | BSD-4-clause-Trimble | Beerware | CC-BY-4.0 | CC0 | Expat | GPL-2 | ISC | NTP | NTP and ISC","","","","","","Organization: Richard Laager <rlaager@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:ntpsec:1.2.3+dfsg1-8:*:*:*:*:*:*:*","pkg:deb/debian/ntpsec@1.2.3+dfsg1-8?arch=arm64","cpe:2.3:a:debian:ntpsec:1.2.3+dfsg1-8:*:*:*:*:*:*:*","pkg:deb/debian/ntpsec@1.2.3+dfsg1-8?arch=arm64","APPLICATION","debian-target"
"ntpsec-ntpdig","1.2.3+dfsg1-8","Apache-2.0 | BSD-2-clause | BSD-3-clause | BSD-3-clause-Abe | BSD-4-Clause-UC | BSD-4-clause-Trimble | Beerware | CC-BY-4.0 | CC0 | Expat | GPL-2 | ISC | NTP | NTP and ISC","","","","","","Organization: Richard Laager <rlaager@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:ntpsec:1.2.3+dfsg1-8:*:*:*:*:*:*:*","pkg:deb/debian/ntpsec@1.2.3+dfsg1-8?arch=arm64","cpe:2.3:a:debian:ntpsec:1.2.3+dfsg1-8:*:*:*:*:*:*:*","pkg:deb/debian/ntpsec@1.2.3+dfsg1-8?arch=arm64","APPLICATION","debian-target"
"obconf","1:2.0.4+git20150213-3+b1","GPL-2+","","","","","","Organization: Mateusz Łukasik <mati75@linuxmint.pl>","Copyright (c) Debian contributors","cpe:2.3:a:debian:obconf (1:2.0.4+git20150213-3):1:2.0.4+git20150213-3+b1:*:*:*:*:*:*:*","pkg:deb/debian/obconf (1:2.0.4+git20150213-3)@1:2.0.4+git20150213-3+b1?arch=arm64","cpe:2.3:a:debian:obconf (1:2.0.4+git20150213-3):1:2.0.4+git20150213-3+b1:*:*:*:*:*:*:*","pkg:deb/debian/obconf (1:2.0.4+git20150213-3)@1:2.0.4+git20150213-3+b1?arch=arm64","APPLICATION","debian-target"
"ocl-icd-libopencl1","2.3.3-1","Apache-2.0 | BSD-2-Clause","","","","","","Organization: Debian OpenCL Maintainers <pkg-opencl-devel@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:ocl-icd:2.3.3-1:*:*:*:*:*:*:*","pkg:deb/debian/ocl-icd@2.3.3-1?arch=arm64","cpe:2.3:a:debian:ocl-icd:2.3.3-1:*:*:*:*:*:*:*","pkg:deb/debian/ocl-icd@2.3.3-1?arch=arm64","LIBRARY","debian-target"
"openssh-client","1:10.0p1-7+deb13u4","BSD-2-clause | BSD-3-clause | Expat-with-advertising-restriction | Mazieres-BSD-style | OpenSSH | Powell-BSD-style | public-domain","","","","","","Organization: Debian OpenSSH Maintainers <debian-ssh@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:openssh:1:10.0p1-7+deb13u4:*:*:*:*:*:*:*","pkg:deb/debian/openssh@1:10.0p1-7+deb13u4?arch=arm64","cpe:2.3:a:debian:openssh:1:10.0p1-7+deb13u4:*:*:*:*:*:*:*","pkg:deb/debian/openssh@1:10.0p1-7+deb13u4?arch=arm64","APPLICATION","debian-target"
"openssh-server","1:10.0p1-7+deb13u4","BSD-2-clause | BSD-3-clause | Expat-with-advertising-restriction | Mazieres-BSD-style | OpenSSH | Powell-BSD-style | public-domain","","","","","","Organization: Debian OpenSSH Maintainers <debian-ssh@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:openssh:1:10.0p1-7+deb13u4:*:*:*:*:*:*:*","pkg:deb/debian/openssh@1:10.0p1-7+deb13u4?arch=arm64","cpe:2.3:a:debian:openssh:1:10.0p1-7+deb13u4:*:*:*:*:*:*:*","pkg:deb/debian/openssh@1:10.0p1-7+deb13u4?arch=arm64","APPLICATION","debian-target"
"openssh-sftp-server","1:10.0p1-7+deb13u4","BSD-2-clause | BSD-3-clause | Expat-with-advertising-restriction | Mazieres-BSD-style | OpenSSH | Powell-BSD-style | public-domain","","","","","","Organization: Debian OpenSSH Maintainers <debian-ssh@lists.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:openssh:1:10.0p1-7+deb13u4:*:*:*:*:*:*:*","pkg:deb/debian/openssh@1:10.0p1-7+deb13u4?arch=arm64","cpe:2.3:a:debian:openssh:1:10.0p1-7+deb13u4:*:*:*:*:*:*:*","pkg:deb/debian/openssh@1:10.0p1-7+deb13u4?arch=arm64","APPLICATION","debian-target"
"openssl","3.5.6-1~deb13u2","Apache-2.0 | Artistic | Artistic or GPL-1+ | GPL-1+","","","","","","Organization: Debian OpenSSL Team <pkg-openssl-devel@alioth-lists.debian.net>","Copyright (c) Debian contributors","cpe:2.3:a:debian:openssl:3.5.6-1~deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/openssl@3.5.6-1~deb13u2?arch=arm64","cpe:2.3:a:debian:openssl:3.5.6-1~deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/openssl@3.5.6-1~deb13u2?arch=arm64","APPLICATION","debian-target"
"openssl-provider-legacy","3.5.6-1~deb13u2","Apache-2.0 | Artistic | Artistic or GPL-1+ | GPL-1+","","","","","","Organization: Debian OpenSSL Team <pkg-openssl-devel@alioth-lists.debian.net>","Copyright (c) Debian contributors","cpe:2.3:a:debian:openssl:3.5.6-1~deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/openssl@3.5.6-1~deb13u2?arch=arm64","cpe:2.3:a:debian:openssl:3.5.6-1~deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/openssl@3.5.6-1~deb13u2?arch=arm64","APPLICATION","debian-target"
"openvpn","2.6.14-1+deb13u2","BSD-2 | BSD-3 | GPL-2 | GPL-2 with OpenSSL exception | GPL-2+ | GPL-3+ | MIT | other","","","","","","Organization: Bernhard Schmidt <berni@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:openvpn:2.6.14-1+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/openvpn@2.6.14-1+deb13u2?arch=arm64","cpe:2.3:a:debian:openvpn:2.6.14-1+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/openvpn@2.6.14-1+deb13u2?arch=arm64","APPLICATION","debian-target"
"orca","48.1-1+deb13u2","LGPL-2.1+","","","","","","Organization: Debian Accessibility Team <pkg-a11y-devel@alioth-lists.debian.net>","Copyright (c) Debian contributors","cpe:2.3:a:debian:orca:48.1-1+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/orca@48.1-1+deb13u2?arch=all","cpe:2.3:a:debian:orca:48.1-1+deb13u2:*:*:*:*:*:*:*","pkg:deb/debian/orca@48.1-1+deb13u2?arch=all","APPLICATION","debian-target"
"osinfo-db","0.20250606-1","GPL-2+","","","","","","Organization: Debian Libvirt Maintainers <pkg-libvirt-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:osinfo-db:0.20250606-1:*:*:*:*:*:*:*","pkg:deb/debian/osinfo-db@0.20250606-1?arch=all","cpe:2.3:a:debian:osinfo-db:0.20250606-1:*:*:*:*:*:*:*","pkg:deb/debian/osinfo-db@0.20250606-1?arch=all","LIBRARY","debian-target"
"p11-kit","0.25.5-3","Apache-2.0 | BSD-3-clause | FSFAP | FSFULLR | GPL-2+ with Autoconf-data exception | GPL-3+ with Autoconf-data exception | ISC | LGPL-2.1+ | X11 | customFSFUL | customFSFULLRWD","","","","","","Organization: Debian GnuTLS Maintainers <pkg-gnutls-maint@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:p11-kit:0.25.5-3:*:*:*:*:*:*:*","pkg:deb/debian/p11-kit@0.25.5-3?arch=arm64","cpe:2.3:a:debian:p11-kit:0.25.5-3:*:*:*:*:*:*:*","pkg:deb/debian/p11-kit@0.25.5-3?arch=arm64","APPLICATION","debian-target"
"p11-kit-modules","0.25.5-3","Apache-2.0 | BSD-3-clause | FSFAP | FSFULLR | GPL-2+ with Autoconf-data exception | GPL-3+ with Autoconf-data exception | ISC | LGPL-2.1+ | X11 | customFSFUL | customFSFULLRWD","","","","","","Organization: Debian GnuTLS Maintainers <pkg-gnutls-maint@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:p11-kit:0.25.5-3:*:*:*:*:*:*:*","pkg:deb/debian/p11-kit@0.25.5-3?arch=arm64","cpe:2.3:a:debian:p11-kit:0.25.5-3:*:*:*:*:*:*:*","pkg:deb/debian/p11-kit@0.25.5-3?arch=arm64","APPLICATION","debian-target"
"packagekit","1.3.1-1+deb13u1","FSFAP | GPL-2+ | GPL-2+ and LGPL-2.1+ | LGPL-2.1+","","","","","","Organization: Matthias Klumpp <mak@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:packagekit:1.3.1-1+deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/packagekit@1.3.1-1+deb13u1?arch=arm64","cpe:2.3:a:debian:packagekit:1.3.1-1+deb13u1:*:*:*:*:*:*:*","pkg:deb/debian/packagekit@1.3.1-1+deb13u1?arch=arm64","OPERATING_SYSTEM","debian-target"
"pango1.0-tools","1.56.3-1","Apache-2 | Apache-2 and Bitstream-Vera and OFL-1.1 | Bitstream-Vera | Chromium-BSD-style | Example | ICU | LGPL-2+ | LGPL-2+ and ICU | LGPL-2+ and LGPL-2.1+ | LGPL-2+ and TCL | LGPL-2.1+ | OFL-1.1 | TCL | Unicode","","","","","","Organization: Debian GNOME Maintainers <pkg-gnome-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:pango1.0:1.56.3-1:*:*:*:*:*:*:*","pkg:deb/debian/pango1.0@1.56.3-1?arch=arm64","cpe:2.3:a:debian:pango1.0:1.56.3-1:*:*:*:*:*:*:*","pkg:deb/debian/pango1.0@1.56.3-1?arch=arm64","LIBRARY","debian-target"
"parted","3.6-5","","","","","","","Organization: Parted Maintainer Team <parted-maintainers@alioth-lists.debian.net>","Copyright (c) Debian contributors","cpe:2.3:a:debian:parted:3.6-5:*:*:*:*:*:*:*","pkg:deb/debian/parted@3.6-5?arch=arm64","cpe:2.3:a:debian:parted:3.6-5:*:*:*:*:*:*:*","pkg:deb/debian/parted@3.6-5?arch=arm64","OPERATING_SYSTEM","debian-target"
"passwd","1:4.17.4-2","BSD-3-clause | GPL-1 | GPL-2+","","","","","","Organization: Shadow package maintainers <pkg-shadow-devel@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:shadow:1:4.17.4-2:*:*:*:*:*:*:*","pkg:deb/debian/shadow@1:4.17.4-2?arch=arm64","cpe:2.3:a:debian:shadow:1:4.17.4-2:*:*:*:*:*:*:*","pkg:deb/debian/shadow@1:4.17.4-2?arch=arm64","OPERATING_SYSTEM","debian-target"
"patch","2.8-2","GPL-3+","","","","","","Organization: Laszlo Boszormenyi (GCS) <gcs@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:patch:2.8-2:*:*:*:*:*:*:*","pkg:deb/debian/patch@2.8-2?arch=arm64","cpe:2.3:a:debian:patch:2.8-2:*:*:*:*:*:*:*","pkg:deb/debian/patch@2.8-2?arch=arm64","APPLICATION","debian-target"
"pavucontrol","6.1-1","GPL-2+","","","","","","Organization: Pulseaudio maintenance team <pkg-pulseaudio-devel@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:pavucontrol:6.1-1:*:*:*:*:*:*:*","pkg:deb/debian/pavucontrol@6.1-1?arch=arm64","cpe:2.3:a:debian:pavucontrol:6.1-1:*:*:*:*:*:*:*","pkg:deb/debian/pavucontrol@6.1-1?arch=arm64","APPLICATION","debian-target"
"pci.ids","0.0~2025.06.09-1","BSD-3-clause | GPL-2+ | GPL-2+ or BSD-3-clause","","","","","","Organization: Guillem Jover <guillem@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:pci.ids:0.0~2025.06.09-1:*:*:*:*:*:*:*","pkg:deb/debian/pci.ids@0.0~2025.06.09-1?arch=all","cpe:2.3:a:debian:pci.ids:0.0~2025.06.09-1:*:*:*:*:*:*:*","pkg:deb/debian/pci.ids@0.0~2025.06.09-1?arch=all","OPERATING_SYSTEM","debian-target"
"perl","5.40.1-6","Artistic | Artistic or GPL-1+ | Artistic or GPL-1+ or Artistic-dist | Artistic-2 | Artistic-dist | BSD-3-clause | BSD-3-clause-GENERIC | BSD-3-clause-with-weird-numbering | BSD-4-clause-POWERDOG | BZIP | CC0-1.0 | DONT-CHANGE-THE-GPL | Expat | Expat or GPL-1+ or Artistic | FSFAP | GPL-1+ | GPL-1+ or Artistic | GPL-1+ or Artistic or Artistic-dist | GPL-1+ or Artistic, and BSD-3-clause-GENERIC | GPL-1+ or Artistic, and BSD-4-clause-POWERDOG | GPL-1+ or Artistic, and Expat | GPL-1+ or Artistic, and Unicode | GPL-2+ | GPL-2+ or Artistic | GPL-3+-WITH-BISON-EXCEPTION | LGPL-2.1 | REGCOMP | REGCOMP, and GPL-1+ or Artistic | SDBM-PUBLIC-DOMAIN | TEXT-TABS | Unicode | ZLIB","","","","","","Organization: Niko Tyni <ntyni@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:perl:5.40.1-6:*:*:*:*:*:*:*","pkg:deb/debian/perl@5.40.1-6?arch=arm64","cpe:2.3:a:debian:perl:5.40.1-6:*:*:*:*:*:*:*","pkg:deb/debian/perl@5.40.1-6?arch=arm64","APPLICATION","debian-target"
"perl-base","5.40.1-6","Artistic | Artistic or GPL-1+ | Artistic or GPL-1+ or Artistic-dist | Artistic-2 | Artistic-dist | BSD-3-clause | BSD-3-clause-GENERIC | BSD-3-clause-with-weird-numbering | BSD-4-clause-POWERDOG | BZIP | CC0-1.0 | DONT-CHANGE-THE-GPL | Expat | Expat or GPL-1+ or Artistic | FSFAP | GPL-1+ | GPL-1+ or Artistic | GPL-1+ or Artistic or Artistic-dist | GPL-1+ or Artistic, and BSD-3-clause-GENERIC | GPL-1+ or Artistic, and BSD-4-clause-POWERDOG | GPL-1+ or Artistic, and Expat | GPL-1+ or Artistic, and Unicode | GPL-2+ | GPL-2+ or Artistic | GPL-3+-WITH-BISON-EXCEPTION | LGPL-2.1 | REGCOMP | REGCOMP, and GPL-1+ or Artistic | SDBM-PUBLIC-DOMAIN | TEXT-TABS | Unicode | ZLIB","","","","","","Organization: Niko Tyni <ntyni@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:perl:5.40.1-6:*:*:*:*:*:*:*","pkg:deb/debian/perl@5.40.1-6?arch=arm64","cpe:2.3:a:debian:perl:5.40.1-6:*:*:*:*:*:*:*","pkg:deb/debian/perl@5.40.1-6?arch=arm64","APPLICATION","debian-target"
"perl-modules-5.40","5.40.1-6","Artistic | Artistic or GPL-1+ | Artistic or GPL-1+ or Artistic-dist | Artistic-2 | Artistic-dist | BSD-3-clause | BSD-3-clause-GENERIC | BSD-3-clause-with-weird-numbering | BSD-4-clause-POWERDOG | BZIP | CC0-1.0 | DONT-CHANGE-THE-GPL | Expat | Expat or GPL-1+ or Artistic | FSFAP | GPL-1+ | GPL-1+ or Artistic | GPL-1+ or Artistic or Artistic-dist | GPL-1+ or Artistic, and BSD-3-clause-GENERIC | GPL-1+ or Artistic, and BSD-4-clause-POWERDOG | GPL-1+ or Artistic, and Expat | GPL-1+ or Artistic, and Unicode | GPL-2+ | GPL-2+ or Artistic | GPL-3+-WITH-BISON-EXCEPTION | LGPL-2.1 | REGCOMP | REGCOMP, and GPL-1+ or Artistic | SDBM-PUBLIC-DOMAIN | TEXT-TABS | Unicode | ZLIB","","","","","","Organization: Niko Tyni <ntyni@debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:perl:5.40.1-6:*:*:*:*:*:*:*","pkg:deb/debian/perl@5.40.1-6?arch=all","cpe:2.3:a:debian:perl:5.40.1-6:*:*:*:*:*:*:*","pkg:deb/debian/perl@5.40.1-6?arch=all","LIBRARY","debian-target"
"perl-openssl-defaults","7+b2","Artistic | Artistic or GPL-1+ | GPL-1+","","","","","","Organization: Debian Perl Group <pkg-perl-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:perl-openssl-defaults (7):7+b2:*:*:*:*:*:*:*","pkg:deb/debian/perl-openssl-defaults (7)@7+b2?arch=arm64","cpe:2.3:a:debian:perl-openssl-defaults (7):7+b2:*:*:*:*:*:*:*","pkg:deb/debian/perl-openssl-defaults (7)@7+b2?arch=arm64","APPLICATION","debian-target"
"pinentry-curses","1.3.1-2","GPL-2 | GPL-2+ | LGPL-3+ | LGPL-3+ or GPL-2+ | X11","","","","","","Organization: Debian GnuPG Maintainers <pkg-gnupg-maint@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:pinentry:1.3.1-2:*:*:*:*:*:*:*","pkg:deb/debian/pinentry@1.3.1-2?arch=arm64","cpe:2.3:a:debian:pinentry:1.3.1-2:*:*:*:*:*:*:*","pkg:deb/debian/pinentry@1.3.1-2?arch=arm64","APPLICATION","debian-target"
"pinentry-gnome3","1.3.1-2","GPL-2 | GPL-2+ | LGPL-3+ | LGPL-3+ or GPL-2+ | X11","","","","","","Organization: Debian GnuPG Maintainers <pkg-gnupg-maint@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:pinentry:1.3.1-2:*:*:*:*:*:*:*","pkg:deb/debian/pinentry@1.3.1-2?arch=arm64","cpe:2.3:a:debian:pinentry:1.3.1-2:*:*:*:*:*:*:*","pkg:deb/debian/pinentry@1.3.1-2?arch=arm64","APPLICATION","debian-target"
"pipewire","1.4.2-1","BZIP2 | Expat | Expat and LGPL-2.1+ | FFTPACK | GPL-2 | LGPL-2+ | LGPL-2+ and LGPL-2.1+ and Expat | LGPL-2.1+","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@alioth-lists.debian.net>","Copyright (c) Debian contributors","cpe:2.3:a:debian:pipewire:1.4.2-1:*:*:*:*:*:*:*","pkg:deb/debian/pipewire@1.4.2-1?arch=arm64","cpe:2.3:a:debian:pipewire:1.4.2-1:*:*:*:*:*:*:*","pkg:deb/debian/pipewire@1.4.2-1?arch=arm64","APPLICATION","debian-target"
"pipewire-alsa","1.4.2-1","BZIP2 | Expat | Expat and LGPL-2.1+ | FFTPACK | GPL-2 | LGPL-2+ | LGPL-2+ and LGPL-2.1+ and Expat | LGPL-2.1+","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@alioth-lists.debian.net>","Copyright (c) Debian contributors","cpe:2.3:a:debian:pipewire:1.4.2-1:*:*:*:*:*:*:*","pkg:deb/debian/pipewire@1.4.2-1?arch=arm64","cpe:2.3:a:debian:pipewire:1.4.2-1:*:*:*:*:*:*:*","pkg:deb/debian/pipewire@1.4.2-1?arch=arm64","APPLICATION","debian-target"
"pipewire-audio","1.4.2-1","BZIP2 | Expat | Expat and LGPL-2.1+ | FFTPACK | GPL-2 | LGPL-2+ | LGPL-2+ and LGPL-2.1+ and Expat | LGPL-2.1+","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@alioth-lists.debian.net>","Copyright (c) Debian contributors","cpe:2.3:a:debian:pipewire:1.4.2-1:*:*:*:*:*:*:*","pkg:deb/debian/pipewire@1.4.2-1?arch=all","cpe:2.3:a:debian:pipewire:1.4.2-1:*:*:*:*:*:*:*","pkg:deb/debian/pipewire@1.4.2-1?arch=all","APPLICATION","debian-target"
"pipewire-bin","1.4.2-1","BZIP2 | Expat | Expat and LGPL-2.1+ | FFTPACK | GPL-2 | LGPL-2+ | LGPL-2+ and LGPL-2.1+ and Expat | LGPL-2.1+","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@alioth-lists.debian.net>","Copyright (c) Debian contributors","cpe:2.3:a:debian:pipewire:1.4.2-1:*:*:*:*:*:*:*","pkg:deb/debian/pipewire@1.4.2-1?arch=arm64","cpe:2.3:a:debian:pipewire:1.4.2-1:*:*:*:*:*:*:*","pkg:deb/debian/pipewire@1.4.2-1?arch=arm64","APPLICATION","debian-target"
"pipewire-pulse","1.4.2-1","BZIP2 | Expat | Expat and LGPL-2.1+ | FFTPACK | GPL-2 | LGPL-2+ | LGPL-2+ and LGPL-2.1+ and Expat | LGPL-2.1+","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@alioth-lists.debian.net>","Copyright (c) Debian contributors","cpe:2.3:a:debian:pipewire:1.4.2-1:*:*:*:*:*:*:*","pkg:deb/debian/pipewire@1.4.2-1?arch=arm64","cpe:2.3:a:debian:pipewire:1.4.2-1:*:*:*:*:*:*:*","pkg:deb/debian/pipewire@1.4.2-1?arch=arm64","APPLICATION","debian-target"
"pkexec","126-2","Expat | LGPL-2.0+ | LGPL-2.0+ and Expat","","","","","","Organization: Utopia Maintenance Team <pkg-utopia-maintainers@lists.alioth.debian.org>","Copyright (c) Debian contributors","cpe:2.3:a:debian:policykit-1:126-2:*:*:*:*:*:*:*","pkg:deb/debian/policykit-1@126-2?arch=arm64","cpe:2.3:a:debian:policykit-1:126-2:*:*:*:*:*:*:*","pkg:deb/debian/policykit-1@126-2?arch=arm64","OPERATING_SYSTEM","debian-target"
