"PACKAGE","VERSION","LICENSE","LICENSE FILES","SOURCE ARCHIVE","SOURCE SITE","DEPENDENCIES WITH LICENSES","SHA256","SUPPLIER","COPYRIGHT_TEXT","CPE_ID","PURL","CPE23_TYPE","PACKAGE_URL","PKG_TYPE","COMPONENT_SCOPE"
"gst1-plugins-bad","1.28.2","LGPL-2.0-or-later AND GPL-2.0-or-later","COPYING COPYING","gst-plugins-bad-1.28.2.tar.xz","https://gstreamer.freedesktop.org/src/gst-plugins-bad","alsa-lib [LGPL-2.1+ (library), GPL-2.0+ (aserver)] eudev [GPL-2.0+ (programs), LGPL-2.1+ (libraries)] expat [MIT] faad2 [GPL-2.0] fluidsynth [LGPL-2.1+] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] gst1-plugins-base [LGPL-2.1+] gstreamer1 [LGPL-2.1+] jpeg-turbo [IJG (libjpeg), BSD-3-Clause (TurboJPEG), Zlib (SIMD)] kmod [LGPL-2.1+ (library)] libdrm [MIT] libffi [MIT] libglib2 [LGPL-2.1+] libmpeg2 [GPL-2.0+] libogg [BSD-3-Clause] libopenssl [Apache-2.0] libpng [Libpng-2.0] libpthread-stubs [MIT] libtheora [BSD-3-Clause] libvorbis [BSD-3-Clause] libxcrypt [LGPL-2.1+] libxml2 [MIT] libzlib [Zlib] linux-headers [GPL-2.0] mjpegtools [GPL-2.0+] pcre2 [BSD-3-Clause] rockchip-rga [Apache-2.0] rtmpdump [LGPL-2.1+] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)] wayland [MIT] wayland-protocols [MIT]","6467e3964828f4d7d08bfe1fbb4d76287a1c8fa76674e59e101a149c020fefd7","Organization: GStreamer Project","Copyright (c) GStreamer Project","cpe:2.3:a:gstreamer:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:generic/gst1-plugins-bad@1.28.2","cpe:2.3:a:gstreamer:gst-plugins-bad:1.28.2:*:*:*:*:*:*:*","pkg:generic/gst1-plugins-bad@1.28.2","APPLICATION","buildroot-target"
"gst1-plugins-base","1.28.2","LGPL-2.1+","COPYING","gst-plugins-base-1.28.2.tar.xz","https://gstreamer.freedesktop.org/src/gst-plugins-base","alsa-lib [LGPL-2.1+ (library), GPL-2.0+ (aserver)] eudev [GPL-2.0+ (programs), LGPL-2.1+ (libraries)] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] gstreamer1 [LGPL-2.1+] kmod [LGPL-2.1+ (library)] libdrm [MIT] libffi [MIT] libglib2 [LGPL-2.1+] libogg [BSD-3-Clause] libopenssl [Apache-2.0] libpthread-stubs [MIT] libtheora [BSD-3-Clause] libvorbis [BSD-3-Clause] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] pcre2 [BSD-3-Clause] rockchip-rga [Apache-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","4db76b3619280037a4047de7d9dbb38613a4272dcc40efb333257124635a888d","Organization: GStreamer Project","Copyright (c) GStreamer Project","cpe:2.3:a:gstreamer:gst-plugins-base:1.28.2:*:*:*:*:*:*:*","pkg:generic/gst1-plugins-base@1.28.2","cpe:2.3:a:gstreamer:gst-plugins-base:1.28.2:*:*:*:*:*:*:*","pkg:generic/gst1-plugins-base@1.28.2","APPLICATION","buildroot-target"
"gstreamer1","1.28.2","LGPL-2.1+","COPYING","gstreamer-1.28.2.tar.xz","https://gstreamer.freedesktop.org/src/gstreamer","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libffi [MIT] libglib2 [LGPL-2.1+] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] pcre2 [BSD-3-Clause] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","ce5cd44d4ffeafdcc3dddaa072b2179c0b7cb1abf4e6c5d18d4375f8a39fe491","Organization: GStreamer Project","Copyright (c) GStreamer Project contributors","cpe:2.3:a:gstreamer:gstreamer:1.28.2:*:*:*:*:*:*:*","pkg:generic/gstreamer1@1.28.2","cpe:2.3:a:gstreamer:gstreamer:1.28.2:*:*:*:*:*:*:*","pkg:generic/gstreamer1@1.28.2","LIBRARY","buildroot-target"
"libtheora","1.2.0","BSD-3-Clause","COPYING LICENSE","libtheora-1.2.0.tar.xz","http://downloads.xiph.org/releases/theora","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libogg [BSD-3-Clause] libvorbis [BSD-3-Clause] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","ebdf77a8f5c0a8f7a9e42323844fa09502b34eb1d1fece7b5f54da41fe2122ec","Organization: libtheora upstream project","Copyright information is provided by the upstream libtheora license files.","cpe:2.3:a:xiph:libtheora:1.2.0:*:*:*:*:*:*:*","pkg:generic/libtheora@1.2.0","cpe:2.3:a:xiph:libtheora:1.2.0:*:*:*:*:*:*:*","pkg:generic/libtheora@1.2.0","LIBRARY","buildroot-target"
"libvorbis","1.3.7","BSD-3-Clause","COPYING","libvorbis-1.3.7.tar.xz","https://downloads.xiph.org/releases/vorbis","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libogg [BSD-3-Clause] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","b33cc4934322bcbf6efcbacf49e3ca01aadbea4114ec9589d1b1e9d20f72954b","Organization: libvorbis upstream project","Copyright information is provided by the upstream libvorbis license files.","cpe:2.3:a:xiph:libvorbis:1.3.7:*:*:*:*:*:*:*","pkg:generic/libvorbis@1.3.7","cpe:2.3:a:xiph:libvorbis:1.3.7:*:*:*:*:*:*:*","pkg:generic/libvorbis@1.3.7","LIBRARY","buildroot-target"
"rockchip-rga","master","Apache-2.0","COPYING","rockchip-rga-master.tar.gz","https://github.com/airockchip/librga","eudev [GPL-2.0+ (programs), LGPL-2.1+ (libraries)] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] kmod [LGPL-2.1+ (library)] libdrm [MIT] libopenssl [Apache-2.0] libpthread-stubs [MIT] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","4a74389358f5c4c302cfb6c3532ceed5968d7e5f7b532c2c4afd4d91f5ce4b3f","Organization: Rockchip Electronics Co., Ltd.","Copyright (c) Rockchip Electronics Co., Ltd.","cpe:2.3:a:rockchip:rockchip_rga:master:*:*:*:*:*:*:*","pkg:generic/rockchip/rockchip-rga","cpe:2.3:a:rockchip:rockchip_rga:master:*:*:*:*:*:*:*","pkg:generic/rockchip/rockchip-rga","LIBRARY","buildroot-target"
"libmpeg2","0.5.1","GPL-2.0+","COPYING","libmpeg2-v41f78cf4d30d0da0a24c8ecbc38b0c9dfd43f871.tar.gz","https://code.videolan.org/videolan/libmpeg2/-/archive/41f78cf4d30d0da0a24c8ecbc38b0c9dfd43f871","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","1b3adfb73e7d34ce9259130683d884b0b1af67572c9fd8229d45f55794b6dc0c","Organization: libmpeg2 upstream project","Copyright information is provided by the upstream libmpeg2 license files.","cpe:2.3:a:libmpeg2_project:libmpeg2:0.5.1:*:*:*:*:*:*:*","pkg:generic/libmpeg2@0.5.1","cpe:2.3:a:libmpeg2_project:libmpeg2:0.5.1:*:*:*:*:*:*:*","pkg:generic/libmpeg2@0.5.1","LIBRARY","buildroot-target"
"mjpegtools","2.2.1","GPL-2.0+","COPYING","mjpegtools-2.2.1.tar.gz","http://sourceforge.net/projects/mjpeg/files/mjpegtools/2.2.1","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] jpeg-turbo [IJG (libjpeg), BSD-3-Clause (TurboJPEG), Zlib (SIMD)] libpng [Libpng-2.0] libzlib [Zlib] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","b180536d7d9960b05e0023a197b00dcb100929a49aab71d19d55f4a1b210f49a","Organization: mjpegtools upstream project","Copyright information is provided by the upstream mjpegtools license files.","cpe:2.3:a:mjpegtools_project:mjpegtools:2.2.1:*:*:*:*:*:*:*","pkg:generic/mjpegtools@2.2.1","cpe:2.3:a:mjpegtools_project:mjpegtools:2.2.1:*:*:*:*:*:*:*","pkg:generic/mjpegtools@2.2.1","APPLICATION","buildroot-target"
"rtmpdump","6f6bb1353fc84f4cc37138baa99f586750028a01","LGPL-2.1+","librtmp/COPYING","rtmpdump-6f6bb1353fc84f4cc37138baa99f586750028a01-git4.tar.gz","https://git.ffmpeg.org/rtmpdump","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libzlib [Zlib] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","372b5574af90ad3ec8cb7fde9bb3db76f7f7379c135a31d7af2c1ebba3051526","Organization: rtmpdump upstream project","Copyright information is provided by the upstream rtmpdump license files.","cpe:2.3:a:rtmpdump_project:rtmpdump:6f6bb1353fc84f4cc37138baa99f586750028a01:*:*:*:*:*:*:*","pkg:generic/rtmpdump@6f6bb1353fc84f4cc37138baa99f586750028a01","cpe:2.3:a:rtmpdump_project:rtmpdump:6f6bb1353fc84f4cc37138baa99f586750028a01:*:*:*:*:*:*:*","pkg:generic/rtmpdump@6f6bb1353fc84f4cc37138baa99f586750028a01","APPLICATION","buildroot-target"
"gst1-plugins-good","1.28.2","LGPL-2.1+","COPYING","gst-plugins-good-1.28.2.tar.xz","https://gstreamer.freedesktop.org/src/gst-plugins-good","alsa-lib [LGPL-2.1+ (library), GPL-2.0+ (aserver)] eudev [GPL-2.0+ (programs), LGPL-2.1+ (libraries)] gcc-final [GPL-3.0-with-GCC-exception] gdk-pixbuf [LGPL-2.1+] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] gst1-plugins-base [LGPL-2.1+] gstreamer1 [LGPL-2.1+] jpeg-turbo [IJG (libjpeg), BSD-3-Clause (TurboJPEG), Zlib (SIMD)] kmod [LGPL-2.1+ (library)] libdrm [MIT] libffi [MIT] libglib2 [LGPL-2.1+] libgudev [LGPL-2.1+] libidn2 [GPL-2.0+ or LGPL-3.0+ (library)] libogg [BSD-3-Clause] libopenssl [Apache-2.0] libpng [Libpng-2.0] libpsl [MIT, BSD-3-Clause] libpthread-stubs [MIT] libsoup3 [LGPL-2.0+] libtheora [BSD-3-Clause] libunistring [LGPL-3.0+ or GPL-2.0] libv4l [GPL-2.0+ (utilities), LGPL-2.1+ (libraries)] libvorbis [BSD-3-Clause] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] mpg123 [LGPL-2.1] ncurses [MIT with advertising clause] nghttp2 [MIT] pcre2 [BSD-3-Clause] readline [GPL-3.0+] rockchip-rga [Apache-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown] sqlite [blessing] tiff [tiff license] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","1ace2d8ec74f632d82eab5006753a27fe0c2402db4ca94d63271e494b62f50bf","Organization: GStreamer Project","Copyright (c) GStreamer Project","cpe:2.3:a:gstreamer:gst-plugins-good:1.28.2:*:*:*:*:*:*:*","pkg:generic/gst1-plugins-good@1.28.2","cpe:2.3:a:gstreamer:gst-plugins-good:1.28.2:*:*:*:*:*:*:*","pkg:generic/gst1-plugins-good@1.28.2","APPLICATION","buildroot-target"
"libgudev","238","LGPL-2.1+","COPYING","libgudev-238.tar.xz","https://download.gnome.org/sources/libgudev/238","eudev [GPL-2.0+ (programs), LGPL-2.1+ (libraries)] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] kmod [LGPL-2.1+ (library)] libffi [MIT] libglib2 [LGPL-2.1+] libopenssl [Apache-2.0] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] pcre2 [BSD-3-Clause] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","61266ab1afc9d73dbc60a8b2af73e99d2fdff47d99544d085760e4fa667b5dd1","Organization: GNOME Foundation","Copyright (c) GNOME Foundation","cpe:2.3:a:libgudev_project:libgudev:238:*:*:*:*:*:*:*","pkg:generic/libgudev@238","cpe:2.3:a:libgudev_project:libgudev:238:*:*:*:*:*:*:*","pkg:generic/libgudev@238","LIBRARY","buildroot-target"
"libsoup3","3.6.6","LGPL-2.0+","COPYING","libsoup-3.6.6.tar.xz","https://download.gnome.org/sources/libsoup/3.6","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libffi [MIT] libglib2 [LGPL-2.1+] libidn2 [GPL-2.0+ or LGPL-3.0+ (library)] libpsl [MIT, BSD-3-Clause] libunistring [LGPL-3.0+ or GPL-2.0] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] ncurses [MIT with advertising clause] nghttp2 [MIT] pcre2 [BSD-3-Clause] readline [GPL-3.0+] skeleton-init-common [unknown] skeleton-init-sysv [unknown] sqlite [blessing] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","51ed0ae06f9d5a40f401ff459e2e5f652f9a510b7730e1359ee66d14d4872740","Organization: libsoup3 upstream project","Copyright information is provided by the upstream libsoup3 license files.","cpe:2.3:a:gnome:libsoup:3.6.6:*:*:*:*:*:*:*","pkg:generic/libsoup3@3.6.6","cpe:2.3:a:gnome:libsoup:3.6.6:*:*:*:*:*:*:*","pkg:generic/libsoup3@3.6.6","LIBRARY","buildroot-target"
"libpsl","0.21.5","MIT, BSD-3-Clause","COPYING src/LICENSE.chromium","libpsl-0.21.5.tar.gz","https://github.com/rockdaboot/libpsl/releases/download/0.21.5","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libidn2 [GPL-2.0+ or LGPL-3.0+ (library)] libunistring [LGPL-3.0+ or GPL-2.0] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","1dcc9ceae8b128f3c0b3f654decd0e1e891afc6ff81098f227ef260449dae208","Organization: libpsl upstream project","Copyright information is provided by the upstream libpsl license files.","cpe:2.3:a:rockdaboot:libpsl:0.21.5:*:*:*:*:*:*:*","pkg:github/rockdaboot/libpsl@0.21.5","cpe:2.3:a:rockdaboot:libpsl:0.21.5:*:*:*:*:*:*:*","pkg:github/rockdaboot/libpsl@0.21.5","LIBRARY","buildroot-target"
"nghttp2","1.64.0","MIT","COPYING","nghttp2-1.64.0.tar.xz","https://github.com/nghttp2/nghttp2/releases/download/v1.64.0","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","88bb94c9e4fd1c499967f83dece36a78122af7d5fb40da2019c56b9ccc6eb9dd","Organization: nghttp2 upstream project","Copyright information is provided by the upstream nghttp2 license files.","cpe:2.3:a:nghttp2:nghttp2:1.64.0:*:*:*:*:*:*:*","pkg:github/nghttp2/nghttp2@1.64.0","cpe:2.3:a:nghttp2:nghttp2:1.64.0:*:*:*:*:*:*:*","pkg:github/nghttp2/nghttp2@1.64.0","APPLICATION","buildroot-target"
"libv4l","1.28.1","GPL-2.0+ (utilities), LGPL-2.1+ (libraries)","COPYING COPYING.libv4l lib/libv4l1/libv4l1-kernelcode-license.txt","v4l-utils-1.28.1.tar.xz","https://linuxtv.org/downloads/v4l-utils","alsa-lib [LGPL-2.1+ (library), GPL-2.0+ (aserver)] eudev [GPL-2.0+ (programs), LGPL-2.1+ (libraries)] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] jpeg-turbo [IJG (libjpeg), BSD-3-Clause (TurboJPEG), Zlib (SIMD)] kmod [LGPL-2.1+ (library)] libopenssl [Apache-2.0] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","0fa075ce59b6618847af6ea191b6155565ccaa44de0504581ddfed795a328a82","Organization: libv4l upstream project","Copyright information is provided by the upstream libv4l license files.","cpe:2.3:a:linuxtv:v4l-utils:1.28.1:*:*:*:*:*:*:*","pkg:generic/libv4l@1.28.1","cpe:2.3:a:linuxtv:v4l-utils:1.28.1:*:*:*:*:*:*:*","pkg:generic/libv4l@1.28.1","LIBRARY","buildroot-target"
"gst1-plugins-ugly","1.28.2","LGPL-2.1+, GPL-2.0","COPYING","gst-plugins-ugly-1.28.2.tar.xz","https://gstreamer.freedesktop.org/src/gst-plugins-ugly","alsa-lib [LGPL-2.1+ (library), GPL-2.0+ (aserver)] eudev [GPL-2.0+ (programs), LGPL-2.1+ (libraries)] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] gst1-plugins-base [LGPL-2.1+] gstreamer1 [LGPL-2.1+] kmod [LGPL-2.1+ (library)] libdrm [MIT] libffi [MIT] libglib2 [LGPL-2.1+] libmpeg2 [GPL-2.0+] libogg [BSD-3-Clause] libopenssl [Apache-2.0] libpthread-stubs [MIT] libtheora [BSD-3-Clause] libvorbis [BSD-3-Clause] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] pcre2 [BSD-3-Clause] rockchip-rga [Apache-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","fe39a5ee7115e37de9eb65d899ec84c93e6e26ed3ffe25c6d5176cececbab572","Organization: GStreamer Project","Copyright (c) GStreamer Project","cpe:2.3:a:gstreamer:gst-plugins-ugly:1.28.2:*:*:*:*:*:*:*","pkg:generic/gst1-plugins-ugly@1.28.2","cpe:2.3:a:gstreamer:gst-plugins-ugly:1.28.2:*:*:*:*:*:*:*","pkg:generic/gst1-plugins-ugly@1.28.2","APPLICATION","buildroot-target"
"harfbuzz","12.3.2","MIT, ISC (ucdn library)","COPYING","harfbuzz-12.3.2.tar.xz","https://github.com/harfbuzz/harfbuzz/releases/download/12.3.2","bzip2 [bzip2 license] cairo [LGPL-2.1 or MPL-1.1 (library)] expat [MIT] fontconfig [fontconfig license] freetype [FTL or GPL-2.0+] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libffi [MIT] libglib2 [LGPL-2.1+] libpng [Libpng-2.0] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] pcre2 [BSD-3-Clause] pixman [MIT] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","6f6db164359a2da5a84ef826615b448b33e6306067ad829d85d5b0bf936f1bb8","Organization: GNOME Foundation","Copyright (c) GNOME Foundation contributors","cpe:2.3:a:harfbuzz_project:harfbuzz:12.3.2:*:*:*:*:*:*:*","pkg:github/harfbuzz/harfbuzz@12.3.2","cpe:2.3:a:harfbuzz_project:harfbuzz:12.3.2:*:*:*:*:*:*:*","pkg:github/harfbuzz/harfbuzz@12.3.2","APPLICATION","buildroot-target"
"hostapd","2.11","BSD-3-Clause","README","hostapd-2.11.tar.gz","http://w1.fi/releases","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libnl [LGPL-2.1+] libopenssl [Apache-2.0] libzlib [Zlib] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","2b3facb632fd4f65e32f4bf82a76b4b72c501f995a4f62e330219fe7aed1747a","Organization: Jouni Malinen","Copyright (c) Jouni Malinen","cpe:2.3:a:w1.fi:hostapd:2.11:*:*:*:*:*:*:*","pkg:generic/hostapd@2.11","cpe:2.3:a:w1.fi:hostapd:2.11:*:*:*:*:*:*:*","pkg:generic/hostapd@2.11","APPLICATION","buildroot-target"
"libnl","3.11.0","LGPL-2.1+","COPYING","libnl-3.11.0.tar.gz","https://github.com/thom311/libnl/releases/download/libnl3_11_0","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","2a56e1edefa3e68a7c00879496736fdbf62fc94ed3232c0baba127ecfa76874d","Organization: libnl upstream project","Copyright information is provided by the upstream libnl license files.","cpe:2.3:a:libnl_project:libnl:3.11.0:*:*:*:*:*:*:*","pkg:github/thom311/libnl@3.11.0","cpe:2.3:a:libnl_project:libnl:3.11.0:*:*:*:*:*:*:*","pkg:github/thom311/libnl@3.11.0","LIBRARY","buildroot-target"
"hwdata","0.403","GPL-2.0+, BSD-3-Clause, XFree86 1.0","COPYING LICENSE","hwdata-0.403.tar.gz","https://github.com/vcrhonek/hwdata/archive/v0.403","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","77d0a69e5558d16d33bbb510a09093deaf11c882baf9ef6ec5f18a8ef96e2c13","Organization: Vojtech Pavlik","Copyright (c) Vojtech Pavlik","cpe:2.3:a:hwdata_project:hwdata:0.403:*:*:*:*:*:*:*","pkg:github/vcrhonek/hwdata@0.403","cpe:2.3:a:hwdata_project:hwdata:0.403:*:*:*:*:*:*:*","pkg:github/vcrhonek/hwdata@0.403","DATA","buildroot-target"
"iperf","2.2.1","MIT-like","COPYING","iperf-2.2.1.tar.gz","https://downloads.sourceforge.net/project/iperf2","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","754ab0a7e28033dbea81308ef424bc7df4d6e2fe31b60cc536b61b51fefbd8fb","Organization: ESnet","Copyright (c) ESnet","cpe:2.3:a:iperf2_project:iperf2:2.2.1:*:*:*:*:*:*:*","pkg:generic/iperf@2.2.1","cpe:2.3:a:iperf2_project:iperf2:2.2.1:*:*:*:*:*:*:*","pkg:generic/iperf@2.2.1","APPLICATION","buildroot-target"
"iw","6.17","ISC","COPYING","iw-6.17.tar.xz","https://cdn.kernel.org/pub/software/network/iw","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libnl [LGPL-2.1+] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","7d182e498289ab39b257da6780d562e415377107f50358ee5b55b8cfe40b1e33","Organization: Linux Wireless","Copyright (c) Linux Wireless","cpe:2.3:a:iw_project:iw:6.17:*:*:*:*:*:*:*","pkg:generic/iw@6.17","cpe:2.3:a:iw_project:iw:6.17:*:*:*:*:*:*:*","pkg:generic/iw@6.17","APPLICATION","buildroot-target"
"libabseil-cpp","20260107.1","Apache-2.0","LICENSE","libabseil-cpp-20260107.1.tar.gz","https://github.com/abseil/abseil-cpp/archive/20260107.1","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","4314e2a7cbac89cac25a2f2322870f343d81579756ceff7f431803c2c9090195","Organization: libabseil-cpp upstream project","Copyright information is provided by the upstream libabseil-cpp license files.","cpe:2.3:a:libabseil_cpp_project:libabseil_cpp:20260107.1:*:*:*:*:*:*:*","pkg:github/abseil/libabseil-cpp@20260107.1","cpe:2.3:a:libabseil_cpp_project:libabseil_cpp:20260107.1:*:*:*:*:*:*:*","pkg:github/abseil/libabseil-cpp@20260107.1","LIBRARY","buildroot-target"
"libcurl","8.20.0","curl","COPYING","curl-8.20.0.tar.xz","https://curl.se/download","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libidn2 [GPL-2.0+ or LGPL-3.0+ (library)] libopenssl [Apache-2.0] libpsl [MIT, BSD-3-Clause] libunistring [LGPL-3.0+ or GPL-2.0] libzlib [Zlib] linux-headers [GPL-2.0] nghttp2 [MIT] rtmpdump [LGPL-2.1+] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","63fe2dc148ba0ceae89922ef838f7e5c946272c2e78b7c59fab4b79d3ce2b896","Organization: Daniel Stenberg","Copyright (c) 1996-2025 Daniel Stenberg","cpe:2.3:a:curl:curl:8.20.0:*:*:*:*:*:*:*","pkg:generic/libcurl@8.20.0","cpe:2.3:a:curl:curl:8.20.0:*:*:*:*:*:*:*","pkg:generic/libcurl@8.20.0","LIBRARY","buildroot-target"
"libdisplay-info","0.3.0","MIT","LICENSE","libdisplay-info-0.3.0.tar.xz","https://gitlab.freedesktop.org/emersion/libdisplay-info/-/releases/0.3.0/downloads","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] hwdata [GPL-2.0+, BSD-3-Clause, XFree86 1.0] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","6ae77cd937f9cf7d1321d35c116062c4911e8447010a6a713ac4286f7a9d5987","Organization: libdisplay-info upstream project","Copyright information is provided by the upstream libdisplay-info license files.","cpe:2.3:a:libdisplay_info_project:libdisplay_info:0.3.0:*:*:*:*:*:*:*","pkg:generic/libdisplay-info@0.3.0","cpe:2.3:a:libdisplay_info_project:libdisplay_info:0.3.0:*:*:*:*:*:*:*","pkg:generic/libdisplay-info@0.3.0","LIBRARY","buildroot-target"
